Original prediction,Ground truth,y,Sparsity thresholds,Fidelity to prediction,Fidelity to prediction (logit),Deviation to ground truth,GEF,Accuracy,Remove technique,Explainer
9.400979042053223,9.5,7.377027273178101,0.21657909576817586,-2.023951768875122,0.0,-2.1229727268218994,1.0,0.0,Zero,TempME
9.400979042053223,9.5,7.377027273178101,0.26894142136999505,-2.023951768875122,0.0,-2.1229727268218994,1.0,0.0,Zero,TempME
9.400979042053223,9.5,7.377027273178101,0.32865254651726983,-2.023951768875122,0.0,-2.1229727268218994,1.0,0.0,Zero,TempME
9.400979042053223,9.5,7.377027273178101,0.39446751277941416,-2.023951768875122,0.0,-2.1229727268218994,1.0,0.0,Zero,TempME
9.400979042053223,9.5,7.377027273178101,0.46434632916602836,-2.023951768875122,0.0,-2.1229727268218994,1.0,0.0,Zero,TempME
9.400979042053223,9.5,7.377027273178101,0.5356536708339716,-2.023951768875122,0.0,-2.1229727268218994,1.0,0.0,Zero,TempME
9.400979042053223,9.5,7.377027273178101,0.6055324872205854,-2.023951768875122,0.0,-2.1229727268218994,1.0,0.0,Zero,TempME
9.400979042053223,9.5,7.377027273178101,0.6713474534827298,-2.023951768875122,0.0,-2.1229727268218994,1.0,0.0,Zero,TempME
9.400979042053223,9.5,4.948713779449463,0.7310585786300048,-4.45226526260376,0.0,-4.551286220550537,1.0,0.0,Zero,TempME
9.400979042053223,9.5,4.948713779449463,0.7834209042318241,-4.45226526260376,0.0,-4.551286220550537,1.0,0.0,Zero,TempME
9.400979042053223,9.5,3.5035314559936523,0.8279871670642385,-5.89744758605957,0.0,-5.996468544006348,1.0,0.0,Zero,TempME
9.400979042053223,9.5,2.685251235961914,0.8649635770771975,-6.715727806091309,0.0,-6.814748764038086,1.0,0.0,Zero,TempME
9.400979042053223,9.5,2.685251235961914,0.8949994149797351,-6.715727806091309,0.0,-6.814748764038086,1.0,0.0,Zero,TempME
9.400979042053223,9.5,5.841513156890869,0.9189802313346921,-3.632188320159912,0.0,-3.658486843109131,1.0,0.0,Zero,TempME
9.400979042053223,9.5,5.841513156890869,0.9378643669135703,-3.632188320159912,0.0,-3.658486843109131,1.0,0.0,Zero,TempME
