e_id,explained_e_id,rep,time_taken,model,num_samples,explanations
1501,1277,0,7.472115993499756,monte_carlo,5,[0.017255151644349098, 0.01595536433160305, 0.000745285302400589, 0.007542480248957872]
1501,1277,1,2.478362798690796,monte_carlo,5,[0.008138203993439674, 0.007334280293434858, -0.0008388999849557877, 0.014154029078781605]
1501,1277,2,2.424647808074951,monte_carlo,5,[0.01422159280627966, 0.013222403824329376, -0.0008667116053402424, 0.0023692098911851645]
1501,1277,3,2.4708240032196045,monte_carlo,5,[0.006387666799128056, 0.006040601059794426, 0.0020065426360815763, 0.008062939159572124]
1501,1277,4,2.4099602699279785,monte_carlo,5,[0.013307762332260609, 0.012551570311188698, 0.0041124820709228516, 0.006937050726264715]
1501,1438,0,2.397486925125122,monte_carlo,5,[-0.0020068762823939323, -0.0022272467613220215, 0.0031096816528588533, -0.001896512694656849]
1501,1438,1,2.374831199645996,monte_carlo,5,[-0.0046276249922811985, -0.004718557931482792, -0.0014816045295447111, -0.004617301747202873]
1501,1438,2,2.432796001434326,monte_carlo,5,[-0.0031656979117542505, -0.003266572952270508, 0.00023345951922237873, -0.0037786243483424187]
1501,1438,3,2.3826191425323486,monte_carlo,5,[-0.006915843579918146, -0.007085621356964111, -0.002355563919991255, -0.008698904886841774]
1501,1438,4,2.3250322341918945,monte_carlo,5,[-0.004507033154368401, -0.004603568930178881, -0.0006312609184533358, -0.006118217948824167]
1501,1277,0,3.3382251262664795,monte_carlo,560,[0.012828084640204906, 0.011916686780750751, 0.0011181831359863281, 0.009506363421678543]
1501,1277,1,3.3743808269500732,monte_carlo,560,[0.012083212845027447, 0.011140686459839344, 8.51145014166832e-05, 0.008625664748251438]
1501,1277,2,3.355555772781372,monte_carlo,560,[0.012447529472410679, 0.011462651193141937, 0.00011218059808015823, 0.008455084636807442]
1501,1277,3,3.439009666442871,monte_carlo,560,[0.01325901411473751, 0.012273288331925869, 0.0009612711146473885, 0.009344049729406834]
1501,1277,4,3.4256629943847656,monte_carlo,560,[0.012412860058248043, 0.011400561779737473, -0.0004209708422422409, 0.009147556498646736]
1501,1438,0,3.398806095123291,monte_carlo,560,[-0.0042665498331189156, -0.004396634176373482, 0.00014759553596377373, -0.005382330622524023]
1501,1438,1,3.372659921646118,monte_carlo,560,[-0.004351994954049587, -0.004485868848860264, 0.00012610992416739464, -0.005220226943492889]
1501,1438,2,3.5373458862304688,monte_carlo,560,[-0.004595985636115074, -0.004724150989204645, -0.00017352844588458538, -0.00542545085772872]
1501,1438,3,3.756985902786255,monte_carlo,560,[-0.004286343231797218, -0.0044119758531451225, 0.0001309211365878582, -0.005153717938810587]
1501,1438,4,3.940762758255005,monte_carlo,560,[-0.004289780743420124, -0.004405943676829338, -0.00011160899884998798, -0.00554147781804204]
1501,1277,0,3.602235794067383,monte_carlo,1115,[0.01235380582511425, 0.011357547715306282, -9.557697921991348e-05, 0.00904043111950159]
1501,1277,1,3.387132167816162,monte_carlo,1115,[0.012542374432086945, 0.011482246220111847, -0.0008795754984021187, 0.009083361364901066]
1501,1277,2,3.4860219955444336,monte_carlo,1115,[0.011000626720488071, 0.010065389797091484, -0.0005751056596636772, 0.008941168896853924]
1501,1277,3,3.4962308406829834,monte_carlo,1115,[0.012755157425999641, 0.011790907010436058, 0.0006021028384566307, 0.009496454149484634]
1501,1277,4,3.448751926422119,monte_carlo,1115,[0.012442764826118946, 0.011441152542829514, -2.6961788535118103e-06, 0.009025869891047478]
1501,1277,0,2.8030588626861572,monte_carlo,5,[0.017255151644349098, 0.01595536433160305, 0.000745285302400589, 0.007542480248957872]
1501,1277,1,2.3678689002990723,monte_carlo,5,[0.008138203993439674, 0.007334280293434858, -0.0008388999849557877, 0.014154029078781605]
1501,1277,2,2.380979061126709,monte_carlo,5,[0.01422159280627966, 0.013222403824329376, -0.0008667116053402424, 0.0023692098911851645]
1501,1277,3,2.4221701622009277,monte_carlo,5,[0.006387666799128056, 0.006040601059794426, 0.0020065426360815763, 0.008062939159572124]
1501,1277,4,2.6757619380950928,monte_carlo,5,[0.013307762332260609, 0.012551570311188698, 0.0041124820709228516, 0.006937050726264715]
1501,1438,0,2.6336588859558105,monte_carlo,5,[-0.0020068762823939323, -0.0022272467613220215, 0.0031096816528588533, -0.001896512694656849]
1501,1277,0,2.704453706741333,monte_carlo,5,[0.017255151644349098, 0.01595536433160305, 0.000745285302400589, 0.007542480248957872]
1501,1277,1,2.3514530658721924,monte_carlo,5,[0.008138203993439674, 0.007334280293434858, -0.0008388999849557877, 0.014154029078781605]
1501,1277,2,2.37687087059021,monte_carlo,5,[0.01422159280627966, 0.013222403824329376, -0.0008667116053402424, 0.0023692098911851645]
1501,1277,3,2.371124029159546,monte_carlo,5,[0.006387666799128056, 0.006040601059794426, 0.0020065426360815763, 0.008062939159572124]
1501,1277,0,2.7391469478607178,monte_carlo,5,[0.017255151644349098, 0.01595536433160305, 0.000745285302400589, 0.007542480248957872]
1501,1277,1,2.3523190021514893,monte_carlo,5,[0.008138203993439674, 0.007334280293434858, -0.0008388999849557877, 0.014154029078781605]
1501,1277,2,2.370944023132324,monte_carlo,5,[0.01422159280627966, 0.013222403824329376, -0.0008667116053402424, 0.0023692098911851645]
1501,1277,3,2.387404680252075,monte_carlo,5,[0.006387666799128056, 0.006040601059794426, 0.0020065426360815763, 0.008062939159572124]
